entry_dt,exit_dt,direction,entry_price,exit_price,pnl,mfe_usd,mae_usd,bars_held,mins_held,exit_signal,year,month,dow,entry_hour,is_win
2025-09-30 11:00:00,2025-09-30 11:20:00,LONG,24856.5,24795.75,-122.74,15.0,-148.5,4,20,EMA Break Exit,2025,2025-09,Tuesday,11,False
2025-09-30 11:35:00,2025-09-30 11:50:00,SHORT,24769.5,24803.25,-68.74,14.0,-81.0,3,15,EMA Break Exit,2025,2025-09,Tuesday,11,False
2025-10-01 10:20:00,2025-10-01 15:55:00,LONG,24871.25,25011.5,279.26,331.5,0.0,67,335,EOD Close,2025,2025-10,Wednesday,10,True
2025-10-02 10:10:00,2025-10-02 11:50:00,SHORT,25061.0,25062.75,-4.74,134.5,-61.5,20,100,Time Stop,2025,2025-10,Thursday,10,False
2025-10-02 13:15:00,2025-10-02 15:55:00,LONG,25075.25,25109.25,66.76,103.0,-8.5,32,160,EOD Close,2025,2025-10,Thursday,13,True
2025-10-03 10:15:00,2025-10-03 10:40:00,SHORT,25074.75,25110.75,-73.24,32.0,-107.5,5,25,EMA Break Exit,2025,2025-10,Friday,10,False
2025-10-03 11:25:00,2025-10-03 12:35:00,LONG,25134.0,25127.5,-14.24,44.0,-60.5,14,70,Time Stop,2025,2025-10,Friday,11,False
2025-10-06 11:15:00,2025-10-06 13:10:00,LONG,25162.25,25192.75,59.76,108.5,-17.0,23,115,EMA Break Exit,2025,2025-10,Monday,11,True
2025-10-06 13:35:00,2025-10-06 15:20:00,LONG,25223.5,25223.5,-1.24,59.0,-40.5,21,105,EMA Break Exit,2025,2025-10,Monday,13,False
2025-10-07 10:40:00,2025-10-07 12:35:00,SHORT,25198.75,25079.25,237.76,427.0,-24.5,23,115,EMA Break Exit,2025,2025-10,Tuesday,10,True
2025-10-08 11:15:00,2025-10-08 12:50:00,LONG,25206.0,25236.0,58.76,141.0,-3.5,19,95,EMA Break Exit,2025,2025-10,Wednesday,11,True
2025-10-08 13:15:00,2025-10-08 14:45:00,LONG,25252.0,25270.5,35.76,92.0,-0.5,18,90,EMA Break Exit,2025,2025-10,Wednesday,13,True
2025-10-08 15:20:00,2025-10-08 15:55:00,LONG,25306.0,25329.5,45.76,75.5,-7.0,7,35,EOD Close,2025,2025-10,Wednesday,15,True
2025-10-09 10:00:00,2025-10-09 11:05:00,SHORT,25280.0,25266.25,26.26,173.0,-18.0,13,65,EMA Break Exit,2025,2025-10,Thursday,10,True
2025-10-09 11:40:00,2025-10-09 11:45:00,SHORT,25216.5,25250.5,-69.24,2.0,-71.5,1,5,EMA Cross Stop,2025,2025-10,Thursday,11,False
2025-10-09 13:10:00,2025-10-09 14:10:00,SHORT,25200.25,25208.0,-16.74,79.0,-37.5,12,60,Time Stop,2025,2025-10,Thursday,13,False
2025-10-10 10:00:00,2025-10-10 10:15:00,LONG,25336.5,25323.5,-27.24,38.5,-69.5,3,15,EMA Break Exit,2025,2025-10,Friday,10,False
2025-10-10 15:00:00,2025-10-10 15:55:00,SHORT,24620.75,24402.25,435.76,473.0,-8.0,11,55,EOD Close,2025,2025-10,Friday,15,True
2025-10-13 11:00:00,2025-10-13 11:15:00,SHORT,24765.75,24865.5,-200.74,29.5,-205.5,3,15,EMA Break Exit,2025,2025-10,Monday,11,False
2025-10-13 11:30:00,2025-10-13 13:15:00,LONG,24888.25,24904.25,30.76,140.5,-72.5,21,105,EMA Break Exit,2025,2025-10,Monday,11,True
2025-10-14 10:15:00,2025-10-14 14:05:00,LONG,24629.5,24894.5,528.76,635.5,-10.0,46,230,EMA Break Exit,2025,2025-10,Tuesday,10,True
2025-10-15 10:10:00,2025-10-15 11:10:00,LONG,25078.5,25076.75,-4.74,78.5,-43.0,12,60,Time Stop,2025,2025-10,Wednesday,10,False
2025-10-15 11:35:00,2025-10-15 13:45:00,SHORT,24999.0,24873.25,250.26,671.0,-5.0,26,130,EMA Break Exit,2025,2025-10,Wednesday,11,True
2025-10-16 10:10:00,2025-10-16 10:15:00,SHORT,25043.5,25070.25,-54.74,25.0,-97.5,1,5,EMA Cross Stop,2025,2025-10,Thursday,10,False
2025-10-16 10:40:00,2025-10-16 11:25:00,LONG,25170.0,25038.5,-264.24,19.5,-302.5,9,45,EMA Break Exit,2025,2025-10,Thursday,10,False
2025-10-17 10:05:00,2025-10-17 10:40:00,LONG,24819.5,24807.25,-25.74,282.5,-70.5,7,35,EMA Break Exit,2025,2025-10,Friday,10,False
2025-10-17 11:30:00,2025-10-17 11:45:00,SHORT,24716.75,24830.0,-227.74,84.5,-241.5,3,15,EMA Break Exit,2025,2025-10,Friday,11,False
2025-10-20 13:05:00,2025-10-20 14:25:00,LONG,25334.75,25336.75,2.76,40.5,-14.0,16,80,EMA Break Exit,2025,2025-10,Monday,13,True
2025-10-21 10:00:00,2025-10-21 10:20:00,SHORT,25225.5,25267.5,-85.24,14.0,-121.0,4,20,EMA Break Exit,2025,2025-10,Tuesday,10,False
2025-10-21 11:05:00,2025-10-21 12:55:00,LONG,25285.5,25285.5,-1.24,124.0,-87.0,22,110,EMA Break Exit,2025,2025-10,Tuesday,11,False
2025-10-22 10:20:00,2025-10-22 11:00:00,SHORT,25194.0,25179.0,28.76,287.0,-27.0,8,40,EMA Break Exit,2025,2025-10,Wednesday,10,True
2025-10-22 11:25:00,2025-10-22 12:25:00,SHORT,25028.0,25029.0,-3.24,50.0,-206.5,12,60,Time Stop,2025,2025-10,Wednesday,11,False
2025-10-22 12:30:00,2025-10-22 14:25:00,SHORT,24999.75,24916.0,166.26,389.0,-74.5,23,115,EMA Break Exit,2025,2025-10,Wednesday,12,True
2025-10-23 12:05:00,2025-10-23 13:05:00,LONG,25212.5,25211.0,-4.24,69.0,-56.0,12,60,Time Stop,2025,2025-10,Thursday,12,False
2025-10-23 13:50:00,2025-10-23 14:50:00,LONG,25280.25,25271.5,-18.74,16.0,-69.5,12,60,Time Stop,2025,2025-10,Thursday,13,False
2025-10-24 11:30:00,2025-10-24 12:40:00,LONG,25531.0,25528.0,-7.24,58.0,-52.5,14,70,Time Stop,2025,2025-10,Friday,11,False
2025-10-24 13:05:00,2025-10-24 14:00:00,LONG,25551.75,25546.0,-12.74,32.5,-34.5,11,55,EMA Break Exit,2025,2025-10,Friday,13,False
2025-10-27 10:45:00,2025-10-27 13:20:00,LONG,25875.75,25894.5,36.26,82.5,-51.5,31,155,EMA Break Exit,2025,2025-10,Monday,10,True
2025-10-27 13:50:00,2025-10-27 15:20:00,LONG,25923.75,25926.5,4.26,45.0,-8.5,18,90,EMA Break Exit,2025,2025-10,Monday,13,True
2025-10-28 10:15:00,2025-10-28 10:20:00,LONG,26058.0,26050.0,-17.24,16.5,-25.0,1,5,EMA Cross Stop,2025,2025-10,Tuesday,10,False
2025-10-28 10:40:00,2025-10-28 11:40:00,SHORT,26024.25,26035.75,-24.24,36.5,-64.5,12,60,Time Stop,2025,2025-10,Tuesday,10,False
2025-10-29 10:00:00,2025-10-29 10:05:00,LONG,26287.75,26279.5,-17.74,12.0,-37.5,1,5,EMA Cross Stop,2025,2025-10,Wednesday,10,False
2025-10-29 10:30:00,2025-10-29 10:45:00,LONG,26304.0,26260.75,-87.74,9.0,-94.5,3,15,EMA Break Exit,2025,2025-10,Wednesday,10,False
2025-10-30 10:35:00,2025-10-30 10:40:00,SHORT,26040.25,26081.75,-84.24,1.0,-116.5,1,5,EMA Cross Stop,2025,2025-10,Thursday,10,False
2025-10-30 11:45:00,2025-10-30 12:05:00,SHORT,25977.25,26066.75,-180.24,8.0,-185.0,4,20,EMA Break Exit,2025,2025-10,Thursday,11,False
2025-10-31 10:55:00,2025-10-31 11:30:00,LONG,26164.75,26140.75,-49.24,36.5,-76.5,7,35,EMA Break Exit,2025,2025-10,Friday,10,False
2025-10-31 11:45:00,2025-10-31 13:50:00,SHORT,26072.75,25963.0,218.26,370.0,-60.5,25,125,EMA Break Exit,2025,2025-10,Friday,11,True
2025-10-31 15:25:00,2025-10-31 15:55:00,LONG,26085.75,25992.75,-187.24,65.0,-187.0,6,30,EOD Close,2025,2025-10,Friday,15,False
2025-11-03 11:40:00,2025-11-03 11:55:00,SHORT,26078.75,26118.25,-80.24,47.5,-97.5,3,15,EMA Break Exit,2025,2025-11,Monday,11,False
2025-11-03 12:50:00,2025-11-03 13:50:00,LONG,26144.75,26137.0,-16.74,42.5,-41.5,12,60,Time Stop,2025,2025-11,Monday,12,False
2025-11-04 10:00:00,2025-11-04 10:50:00,LONG,25875.25,25806.25,-139.24,37.0,-142.5,10,50,EMA Break Exit,2025,2025-11,Tuesday,10,False
2025-11-04 11:15:00,2025-11-04 13:55:00,SHORT,25762.5,25668.75,186.26,319.0,-67.5,32,160,EMA Break Exit,2025,2025-11,Tuesday,11,True
2025-11-04 15:00:00,2025-11-04 15:15:00,SHORT,25596.75,25621.75,-51.24,3.5,-86.0,3,15,EMA Break Exit,2025,2025-11,Tuesday,15,False
2025-11-05 10:05:00,2025-11-05 11:10:00,LONG,25679.75,25679.0,-2.74,113.5,-122.5,13,65,Time Stop,2025,2025-11,Wednesday,10,False
2025-11-05 11:40:00,2025-11-05 15:20:00,LONG,25765.75,25841.25,149.76,225.5,-51.5,44,220,EMA Break Exit,2025,2025-11,Wednesday,11,True
2025-11-07 10:00:00,2025-11-07 12:25:00,SHORT,24941.0,24830.75,219.26,464.0,-208.0,29,145,EMA Break Exit,2025,2025-11,Friday,10,True
2025-11-10 11:00:00,2025-11-10 12:00:00,SHORT,25505.75,25557.0,-103.74,107.0,-114.5,12,60,Time Stop,2025,2025-11,Monday,11,False
2025-11-10 12:35:00,2025-11-10 15:55:00,LONG,25585.75,25713.0,253.26,348.5,-4.0,40,200,EOD Close,2025,2025-11,Monday,12,True
2025-11-11 10:20:00,2025-11-11 11:20:00,SHORT,25563.75,25581.5,-36.74,155.5,-55.5,12,60,Time Stop,2025,2025-11,Tuesday,10,False
2025-11-11 11:45:00,2025-11-11 12:05:00,SHORT,25530.25,25558.5,-57.74,53.5,-90.5,4,20,EMA Break Exit,2025,2025-11,Tuesday,11,False
2025-11-12 11:55:00,2025-11-12 12:25:00,SHORT,25532.5,25555.75,-47.74,24.5,-87.5,6,30,EMA Break Exit,2025,2025-11,Wednesday,11,False
2025-11-12 15:15:00,2025-11-12 15:20:00,SHORT,25580.75,25584.0,-7.74,25.5,-11.5,1,5,EMA Cross Stop,2025,2025-11,Wednesday,15,False
2025-11-13 10:40:00,2025-11-13 12:25:00,SHORT,25294.25,25233.75,119.76,286.5,-6.5,21,105,EMA Break Exit,2025,2025-11,Thursday,10,True
2025-11-13 13:00:00,2025-11-13 14:25:00,SHORT,25138.25,25121.75,31.76,251.5,-53.0,17,85,EMA Break Exit,2025,2025-11,Thursday,13,True
2025-11-13 15:05:00,2025-11-13 15:30:00,SHORT,25069.0,25092.5,-48.24,107.0,-53.5,5,25,EMA Break Exit,2025,2025-11,Thursday,15,False
2025-11-14 10:00:00,2025-11-14 12:50:00,LONG,24911.75,25210.75,596.76,763.5,-98.5,34,170,EMA Break Exit,2025,2025-11,Friday,10,True
2025-11-17 11:05:00,2025-11-17 11:30:00,SHORT,25006.75,25098.25,-184.24,126.5,-207.0,5,25,EMA Break Exit,2025,2025-11,Monday,11,False
2025-11-17 11:45:00,2025-11-17 12:40:00,LONG,25150.25,25076.0,-149.74,101.5,-153.0,11,55,EMA Break Exit,2025,2025-11,Monday,11,False
2025-11-18 10:00:00,2025-11-18 11:05:00,SHORT,24444.75,24508.0,-127.74,129.5,-331.0,13,65,Time Stop,2025,2025-11,Tuesday,10,False
2025-11-18 11:30:00,2025-11-18 12:15:00,LONG,24646.0,24587.5,-118.24,103.5,-145.5,9,45,EMA Break Exit,2025,2025-11,Tuesday,11,False
2025-11-19 11:05:00,2025-11-19 12:55:00,SHORT,24734.0,24635.75,195.26,452.0,-45.5,22,110,EMA Break Exit,2025,2025-11,Wednesday,11,True
2025-11-19 15:10:00,2025-11-19 15:55:00,LONG,24705.75,24725.0,37.26,249.0,-51.5,9,45,EOD Close,2025,2025-11,Wednesday,15,True
2025-11-20 10:00:00,2025-11-20 10:05:00,LONG,25279.5,25198.25,-163.74,2.5,-190.5,1,5,EMA Cross Stop,2025,2025-11,Thursday,10,False
2025-11-20 10:35:00,2025-11-20 10:50:00,LONG,25291.75,25193.5,-197.74,28.0,-199.0,3,15,EMA Break Exit,2025,2025-11,Thursday,10,False
2025-11-21 10:15:00,2025-11-21 11:25:00,SHORT,24131.5,24175.5,-89.24,408.5,-150.0,14,70,Time Stop,2025,2025-11,Friday,10,False
2025-11-21 11:40:00,2025-11-21 13:05:00,LONG,24220.5,24270.5,98.76,391.0,-71.5,17,85,EMA Break Exit,2025,2025-11,Friday,11,True
2025-11-21 13:50:00,2025-11-21 14:50:00,LONG,24474.0,24454.25,-40.74,245.0,-94.5,12,60,Time Stop,2025,2025-11,Friday,13,False
2025-11-24 12:30:00,2025-11-24 14:30:00,LONG,24889.0,24915.5,51.76,143.0,-9.0,24,120,EMA Break Exit,2025,2025-11,Monday,12,True
2025-11-24 15:20:00,2025-11-24 15:55:00,LONG,24943.25,24935.5,-16.74,100.0,-36.0,7,35,EOD Close,2025,2025-11,Monday,15,False
2025-11-25 10:20:00,2025-11-25 10:25:00,SHORT,24713.75,24781.5,-136.74,7.0,-144.0,1,5,EMA Cross Stop,2025,2025-11,Tuesday,10,False
